PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
08Gc1,2r1r1k1/1p1b2p1/q2bNn1B/p2p4/3n4/PPN4Q/2B2PPP/R3R1K1 w - - 0 21,h6g7 e8e6 h3h8 g8f7 c2g6 f7g6 h8h6 g6f7,2415,88,89,585,advantage middlegame veryLong,https://lichess.org/ZMyaM6S4#41,
08GdT,5Q2/p7/2p5/3P3p/4p1k1/PP4b1/4r1K1/8 w - - 1 45,g2f1 e2f2 f8f2 g3f2,1070,79,94,1097,crushing endgame fork short,https://lichess.org/hTmS3omx#89,
08Gdb,4r1k1/p4qBp/2Q2Pp1/4p3/P1P5/1P4P1/3r3P/4R1K1 b - - 0 37,d2b2 e1d1 b2b3 d1d7 b3b1 g1g2,2236,75,93,1448,crushing defensiveMove endgame long quietMove,https://lichess.org/uiNH1Q8G/black#74,
08GhC,r1bq1rk1/ppp1bp1n/2n1p3/3p2BQ/3P4/2NBP3/PPP2PPP/R4RK1 b - - 2 11,h7g5 f2f4 f7f5 h5g6 g8h8 f4g5,2498,93,84,185,advantage kingsideAttack long middlegame,https://lichess.org/j4EtEx9I/black#22,Queens_Pawn_Game Queens_Pawn_Game_Veresov_Attack
08GkN,8/p1p3pk/b6p/P3p3/2P2r1b/8/2P1RP1P/2Q3K1 w - - 2 31,e2d2 f4g4 g1f1 a6c4 d2d3 e5e4,2062,75,95,9009,advantage endgame long pin,https://lichess.org/HqvpjCOM#61,
08Glh,r7/2R5/Pp1r1p2/1q1kp3/8/6P1/5PQP/6K1 b - - 4 40,d5d4 g2a8 b5b1 g1g2 b1e4 a8e4,1477,75,92,2856,crushing endgame hangingPiece long,https://lichess.org/VGlNPOzF/black#80,
08Gpb,2rq3k/p3b1pp/1p1p1r2/2pQ4/4PB2/2P3P1/P1P4P/3R1RK1 w - - 3 21,f4g5 f6f1 d1f1 e7g5,676,92,86,748,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/qDFAiIqJ#41,
08GrF,r4rk1/1pq2p1p/p2b1np1/2p1pN2/2P5/1PN1Q3/P4PPP/3R1RK1 b - - 1 18,g6f5 e3g5 g8h8 g5f6,1331,76,92,2995,crushing fork middlegame short,https://lichess.org/PwRMqCMB/black#36,Sicilian_Defense Sicilian_Defense_Modern_Variations
08GzP,r6k/pppbb2p/4p3/4Pp2/2P1pP1q/1PB1P3/P2QB1KP/R7 w - - 7 22,d2d7 a8g8 g2h1 h4f2 e2g4 g8g4,1582,75,91,2557,crushing long master middlegame,https://lichess.org/Ew0UgPmK#43,
08Gzl,2r3k1/1p1N1p2/p4QN1/3q1n1p/3P3P/1P6/PK3PP1/8 b - - 0 32,d5d4 f6d4 f5d4 g6e7,1338,76,83,146,crushing endgame short,https://lichess.org/Of7YadtX/black#64,
08HJS,3q1r2/3B1pk1/p2Q1n1p/1p2N3/3P4/1P4P1/P3PP2/6K1 w - - 3 30,e5c6 d8d7 d6d7 f6d7,1354,75,96,4153,advantage endgame master short,https://lichess.org/XeQ33oVh#59,
08HL8,6k1/pp1q1pbp/2n3p1/6N1/2pPr3/2P5/PP1Q2PP/R5K1 b - - 1 23,g7h6 g5e4 h6d2 e4f6 g8f8 f6d7,1463,75,93,6747,advantage fork long middlegame sacrifice,https://lichess.org/DHcK89mB/black#46,
08HN7,r5k1/p2pq1pp/1p3p2/2bP1rPQ/5N1P/2B5/PPP5/R2K3R w - - 3 20,h5g4 e7e4 h1e1 e4f4 g4f4 f5f4,1821,74,78,97,advantage long middlegame,https://lichess.org/ni2bbzYY#39,
08HNC,r6r/pp2Npk1/3pp1p1/8/2qbPR1P/8/PP4Q1/5R1K b - - 3 21,a8f8 f4f7 f8f7 g2g6 g7f8 g6f7,1578,81,100,89,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/9ncnaUhz/black#42,
08HOd,3r2k1/2p3p1/p1p2b1B/5P2/4p1R1/6QP/PPq3PK/8 b - - 3 31,d8d7 h6g7 d7g7 g4g7 f6g7 f5f6,2073,76,94,2003,crushing endgame long pin sacrifice,https://lichess.org/Ydf7OnmB/black#62,
08HP8,1rk5/4R3/2PK1p2/p5p1/P7/7P/1p6/8 b - - 9 49,b2b1q e7e8,1142,81,91,631,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/1AXJfQzR/black#98,
08HPc,1k5r/1qr5/1p1p4/1P3N2/Q1nNp3/6P1/2P2P2/R5K1 b - - 0 44,e4e3 d4c6 c7c6 b5c6 e3f2 g1f2 b6b5 a4c4 b5c4 c6b7,2402,79,84,242,advancedPawn crushing middlegame veryLong,https://lichess.org/lZwFkaqw/black#88,
08HSN,k6r/1p4p1/1PpR1p2/p7/P3PQ2/2q3Pr/2P2R1P/7K w - - 0 31,f2d2 h3h2 d2h2 c3e1 h1g2 e1e2 f4f2 h8h2 g2h2 e2f2,1629,87,86,49,attraction crushing endgame sacrifice veryLong,https://lichess.org/GNsSszMi#61,
08HSO,r2qk1nr/1pp2ppp/p1pb4/8/3QP1b1/5N2/PPP2PPP/RNB2RK1 w kq - 1 8,f3g5 d6h2 g1h2 d8d4,1359,75,85,185,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/j1XIyh4a#15,Ruy_Lopez Ruy_Lopez_Exchange_Variation
08HTe,8/pp2NQpk/7p/4q3/8/1P5P/P3nPPK/8 w - - 7 40,h2h1 e5a1 h1h2 a1g1,1158,76,95,17255,endgame mate mateIn2 short,https://lichess.org/5XDsrxMQ#79,
08HWn,8/2b5/1p2p1k1/2p1P3/2Pp1PP1/B7/P1R1K3/7r w - - 1 45,e2f3 h1h3 f3g2 h3a3,1371,106,80,25,crushing endgame short skewer,https://lichess.org/36VMrU0l#89,
08HWr,r3k1nr/ppp4p/2n3p1/3q4/1b2p1b1/3BPNBP/PP3PP1/RN1Q1K1R b kq - 2 11,e4f3 d3g6 h7g6 d1d5,1212,77,100,75,advantage discoveredAttack master middlegame short,https://lichess.org/1g3fMkbC/black#22,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
08HX2,r4rk1/p1p1bpp1/1pPp1q2/PB5p/4P1n1/2N3P1/1PP2P1P/R1BQR1K1 w - - 1 15,c3d5 f6f2 g1h1 f2h2,1164,82,74,246,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/zIesakeB#29,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
08HaP,4Rb2/5pkp/1B4p1/1N4n1/1PR5/5nPP/4KP2/r7 w - - 7 33,b5d4 a1e1 e2d3 e1e8 d4f3 g5f3,1647,75,96,15864,advantage long middlegame skewer,https://lichess.org/GqJcWRu9#65,
08Hc8,8/8/8/1prkp1p1/p3R1P1/P1P2K2/1P6/8 w - - 4 44,f3e3 c5c4 e4c4 d5c4 e3e4 c4b3,1940,75,95,1783,crushing endgame long rookEndgame,https://lichess.org/0134O0FB#87,
08HhE,6k1/pp2b1p1/2b1p3/2p1B1qp/3Pp3/P1P1Nr1P/1P2QP2/4RR1K w - - 1 25,f1g1 f3h3 e5h2 g5h4 g1g2 e7d6,2300,81,90,550,crushing long middlegame pin,https://lichess.org/ajysXkLU#49,
08HhT,r5k1/1b4p1/4p2p/ppb1P3/2p3rP/P1Pp1N1K/1P3PB1/3R1R2 b - - 4 31,b7f3 g2f3 g4h4 h3h4,584,81,100,101,advantage fork middlegame short,https://lichess.org/f41wM6m8/black#62,
08Hmm,1r4k1/5p2/p2p3p/3N1rp1/8/1P4PP/P1P3P1/3R2K1 b - - 0 27,f5e5 d5f6 g8g7 f6d7 b8c8 d7e5,1453,77,95,21740,advantage endgame fork long,https://lichess.org/6JS3WuXM/black#54,
08Hmx,6k1/5b1p/1R4p1/5p2/PP1b4/4rB2/6PP/5RK1 w - - 1 40,b6b8 e3e8 g1h1 e8b8,1496,79,96,27694,advantage discoveredAttack endgame short,https://lichess.org/9mHuC7NZ#79,
08Hn0,2r5/7p/6pk/1pN1nb2/1P1p1R2/P2P2P1/2B5/6K1 w - - 1 37,f4d4 e5f3 g1f2 f3d4,841,118,63,30,crushing endgame fork short,https://lichess.org/79H6vpw6#73,
08HtP,8/6k1/1R5p/5pp1/2BP3n/4PPKP/5P2/r7 w - - 12 36,f3f4 a1g1 g3h2 h4f3,1414,75,100,2125,endgame mate mateIn2 short,https://lichess.org/sMyvE7Hk#71,
08HwB,1r1q2k1/p2r3p/2p1bppb/2N1p3/2B4P/2n2P2/PPP2BP1/1K1RQ2R w - - 7 20,e1c3 d7d1 h1d1 d8d1,710,111,93,434,mate mateIn2 middlegame queensideAttack short,https://lichess.org/WfU3peRh#39,
08Hyp,1R6/8/p5p1/2p3k1/4P2n/5P1N/3r4/5K2 b - - 2 40,g5h5 b8h8,1299,78,80,317,endgame mate mateIn1 oneMove,https://lichess.org/q8cEW5Kd/black#80,
08I9U,3r2k1/p1q2pp1/8/3p4/6rp/P2Q2P1/1P3PK1/R6R b - - 1 31,h4g3 d3h7 g8f8 h7f5,2469,92,80,36,advantage endgame short,https://lichess.org/xneWi5M3/black#62,
08IC5,r3r1k1/ppb2ppp/3q1n2/3pn3/3N4/1PN1P3/PB3PPP/R2Q1RK1 w - - 7 18,d4b5 e5f3 g1h1 d6h2,1120,80,88,368,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/GtV6HHqA#35,Benoni_Defense Benoni_Defense_Other_variations
08IE5,r4k1r/ppp1Rp2/6p1/3P1bQp/5B2/2q5/P4PPP/4R1K1 w - - 6 26,e7c7 c3e1,518,94,91,984,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/aDrfXhzX#51,
08IEa,5rk1/pp1b1p1p/5np1/4q3/3p4/3Q1R1P/PPB3P1/5RK1 b - - 1 26,d7f5 f3f5 g6f5 f1f5,1160,195,54,16,advantage middlegame short,https://lichess.org/nhbHTkb5/black#52,
08IGX,r2qk2r/1bppbppp/p1n2n2/1p6/3NP3/1B6/PPP2PPP/RNBQ1RK1 w kq - 1 9,b1c3 c6d4 d1d4 c7c5 d4d3 c5c4 b3c4 b5c4,1602,74,93,1527,advantage fork opening trappedPiece veryLong,https://lichess.org/EdWD5WcN#17,Ruy_Lopez Ruy_Lopez_Morphy_Defense
08IK1,r5k1/pp3p1p/5qp1/1PQ2b2/2Br4/P7/5PPP/3RR1K1 b - - 1 24,a8d8 d1d4 f6d4 e1e8 d8e8 c5d4,1341,78,94,5490,advantage deflection long middlegame,https://lichess.org/LaMQb9ee/black#48,
08IWq,8/5p1k/ppqp1Bp1/2b5/6Q1/3B3P/P4PPK/4r3 b - - 4 30,c5f2 g4h5 h7g8 h5h8,1813,86,33,64,endgame mate mateIn2 pin short,https://lichess.org/tLUDzkSl/black#60,
08IXi,1Q6/2K3pp/k3p3/5p2/8/5P2/3p2PP/8 b - - 0 43,d2d1q b8b6,989,76,100,444,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/yaCX2hCK/black#86,
08IZr,3q2k1/p1p3pp/1p6/4P3/1bP5/1P3b2/1BQ1RP1P/6K1 w - - 0 23,e2e3 d8g5 g1f1 g5g2,1076,82,92,76,endgame mate mateIn2 short,https://lichess.org/6WmWtd9y#45,
08Ikm,6k1/pp3pq1/2pb2p1/4N2p/3P4/7P/PP1Q1PP1/6K1 w - - 3 27,d2f4 f7f6 f4e4 f6e5,1634,75,92,3033,advantage endgame short,https://lichess.org/jkBtDaHC#53,
08InJ,2r5/2r4p/pk6/4p3/p1Rn4/2R1P1PN/PP2KP1P/8 w - - 1 37,e3d4 c7c4 c3c4 c8c4,1191,78,92,2643,advantage endgame short,https://lichess.org/fKF0CKP1#73,
08InM,rn3rk1/p1p1nppp/1p4q1/2b1p1B1/2B1P2P/1Q3N2/PPP2PP1/R3K2R w KQ - 1 12,f3e5 g6e4 e1f1 e4e5,981,80,91,961,advantage fork middlegame short,https://lichess.org/UhdZPVCE#23,Philidor_Defense Philidor_Defense_Other_variations
08Ip2,7r/3P1p1p/q1N2p2/4pk2/8/7Q/Pr4PP/3K3R b - - 1 36,f5e4 h3f3,1255,76,92,1466,endgame master mate mateIn1 oneMove,https://lichess.org/r33DTmZh/black#72,
08IvO,r3r1k1/2q2ppp/4bn2/1pp5/4B3/P1Q1P3/1B3PPP/3RK2R b K - 1 18,f6e4 c3g7,598,95,100,40,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/9w1ck4mu/black#36,English_Opening English_Opening_Kings_English_Variation
08IyL,r4rk1/1p3pp1/p3p2p/2qp4/2P1n3/5N2/PP2QPPP/R3R1K1 b - - 2 16,c5c4 e2c4 d5c4 e1e4,1248,76,69,124,advantage capturingDefender discoveredAttack middlegame short,https://lichess.org/g8CZDzje/black#32,Queens_Pawn_Game Queens_Pawn_Game_Torre_Attack
08J1X,r1bqkb1r/ppp3pp/2n2n2/4PP2/3Pp3/2N5/PPP3PP/R1BQKB1R b KQkq - 0 8,f6d5 d1h5 g7g6 f5g6,1302,76,94,22838,crushing master opening short,https://lichess.org/uU5LKl0U/black#16,Kings_Gambit_Declined Kings_Gambit_Declined_Miles_Defense
08J8W,rq2k2r/2p2pp1/p1p5/2B1P3/4R1p1/2P4P/PP3Q2/6K1 b kq - 0 23,g4h3 e5e6 h3h2 g1h1,1602,124,100,14,crushing defensiveMove endgame short,https://lichess.org/7XPjw1RS/black#46,
08J8Y,3r3k/pp4pp/2p4r/2b5/4QP1q/1BN1P3/PPnB1R2/5RK1 b - - 1 22,d8d2 e4e8 c5f8 e8f8,749,80,70,62,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/gtebe52s/black#44,
08JOM,3r2k1/p5pp/1p6/5NP1/1N3n2/2P2b2/PPK5/4R3 b - - 0 28,g7g6 f5h6 g8f8 e1f1 f8e8 f1f3,1513,74,91,2973,advantage endgame long,https://lichess.org/xrz2DksN/black#56,
08JVR,8/8/3p2k1/PRn1p3/2P5/1PK5/r7/8 b - - 0 62,a2a3 c3b2 a3a5 b5a5,1996,76,85,57,crushing endgame short,https://lichess.org/sWGkMIij/black#124,
08JZn,3r1rk1/pb1p2q1/4p1pp/2P5/1PB2p2/P1b1R1N1/Q4PPP/3R2K1 w - - 0 24,g3h5 g6h5 e3g3 f4g3,1497,79,25,70,crushing hangingPiece middlegame short,https://lichess.org/LgMoKtPB#47,
08Jd8,5k2/4r1p1/P4p2/1PP4p/2Q5/4Pq2/5P2/1K1R4 w - - 1 37,b5b6 f3d1 b1b2 e7d7,2123,83,90,1621,crushing defensiveMove endgame hangingPiece master short,https://lichess.org/BC10c2tg#73,
08JhJ,r4rk1/pp3p1p/5q2/2p4Q/2Pb1R2/3P2P1/PP3P1P/R5K1 b - - 0 19,f6g6 f4g4 g8h8 g4g6,1284,78,83,222,advantage master middlegame pin short,https://lichess.org/UBNuopK0/black#38,Hungarian_Opening Hungarian_Opening_Indian_Defense
08Jhb,1r5r/k1p2p2/p2p4/2nQ2p1/7p/R3P3/1qP2PPP/R5KN w - - 4 27,d5f7 b2b1 a1b1 b8b1,1183,74,89,2560,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/XEFTP2pk#53,
08JmI,r2qkb1r/p1p3pp/2p2p2/4p3/3P1Bb1/4PN2/PPP2PPP/R2QK2R w KQkq - 0 10,f4g3 e5e4 h2h3 g4h5 g3h2 e4f3,1911,75,86,216,advantage long middlegame,https://lichess.org/9UqBJdGY#19,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
08Jnq,r7/1pk2p2/2p4R/4bBB1/8/P7/1PP2Pb1/2K5 w - - 2 28,g5f6 e5f4 c1b1 f4h6,1061,78,91,221,crushing endgame fork short,https://lichess.org/bIDKOZpe#55,
08Joj,5k2/p4p2/1pBP3p/4p3/2P5/1P2K2b/P6P/8 w - - 0 39,e3e4 h3g2 e4e5 g2c6,1139,92,84,72,advantage bishopEndgame endgame short skewer,https://lichess.org/YKg0I6RB#77,
08Jr3,8/8/1B1R4/4p1pk/2P1P1r1/5p2/2K5/8 w - - 0 67,c4c5 f3f2 d6d1 g4g1 c5c6 g1d1,1937,75,92,1871,advancedPawn crushing endgame long,https://lichess.org/nhBGAeJa#133,
08JrO,3r2k1/ppq1b1pp/4p1r1/2p5/P1N5/1PnPB2P/2P2PP1/3QRRK1 w - - 6 22,d1f3 d8f8 f3h5 f8f5 h5g6 h7g6,1725,75,88,245,crushing long middlegame trappedPiece,https://lichess.org/2nZqLra0#43,
08Juz,2r2r1k/6p1/2Np3p/3Qp1q1/1P6/5nPP/P1R2P2/2R4K b - - 4 33,c8c6 d5c6 g5f5 h1g2,2269,353,25,5,equality hangingPiece middlegame short,https://lichess.org/z1jJ9dfF/black#66,
08Jxc,r1bqk2r/ppbnnp2/2p1p3/6B1/2PPN3/3B4/PP3PPP/R2Q1RK1 b kq - 0 12,d7f8 e4f6,847,77,90,169,mate mateIn1 middlegame oneMove,https://lichess.org/TyJ8HPmK/black#24,Semi-Slav_Defense Semi-Slav_Defense_Accelerated_Move_Order
08Jy2,4r2k/pp4p1/2q4p/5PpP/P1P3Q1/3Pr2P/4RRK1/1B6 w - - 8 36,g2f1 c6h1 g4g1 h1g1 f1g1 e3e2,1589,74,87,1348,crushing exposedKing long middlegame,https://lichess.org/E8GP8JoE#71,
08K0G,2r3k1/5pp1/2qBp2p/R2nP3/3P4/3B4/3Q1PPP/6K1 w - - 0 35,d3e4 c6c1 d2c1 c8c1,562,83,83,186,backRankMate mate mateIn2 middlegame short,https://lichess.org/azD1j9pJ#69,
08K0J,8/R4Rp1/4p2k/1p1pP2p/2rn4/5PKP/5P2/8 w - - 2 35,f7g7 d4f5 g3g2 f5g7,866,91,96,2235,crushing endgame fork short,https://lichess.org/EVAlvr3j#69,
08K19,5r1k/6pp/3Q3P/p3p3/Pp2B3/1P2Pb2/1K3qP1/7R w - - 2 37,b2c1 f8c8 c1b1 f3e4,1964,81,93,9756,crushing endgame short,https://lichess.org/nGuWZZ95#73,
08K1k,6k1/2p5/1p6/2PPp3/p3r2p/P1R5/6PP/6K1 b - - 0 39,b6b5 d5d6 c7d6 c5c6,1683,75,57,187,crushing endgame rookEndgame short,https://lichess.org/rN1ooEdS/black#78,
08K2t,8/8/6p1/7p/6rP/2R2KP1/3k4/8 w - - 1 57,c3e3 g4g3 f3g3 d2e3,1399,88,50,50,crushing deflection endgame master rookEndgame short,https://lichess.org/pBcPEjOG#113,
08K4n,3qr1k1/1r1b1ppp/p7/2pP4/4RB2/1P1Q1N2/P1N2PPP/2b3K1 b - - 0 21,d7f5 e4e8 d8e8 d3f5,894,83,95,386,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/wyZcOqqm/black#42,
08K8t,3Q1k1r/p7/1p3p1q/4pB2/4P3/7p/PP6/1K6 b - - 1 40,f8g7 d8e7 g7g8 f5e6,1334,75,88,388,endgame mate mateIn2 short,https://lichess.org/dwni2Jlr/black#80,
08KCI,r4rk1/1p2qbp1/p1p1pn1p/8/3N4/3B2Q1/PPP2PPP/R3R1K1 b - - 7 19,a8d8 d4f5 e6f5 e1e7,1557,77,83,307,crushing middlegame short,https://lichess.org/wXNZHHDc/black#38,Sicilian_Defense Sicilian_Defense_Kan_Variation
08KEh,4Q1k1/r1qb1pp1/p1n4p/1p6/8/B1PB1N2/5PPP/3RR1K1 b - - 0 20,d7e8 e1e8,723,104,93,319,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/aqTlg70B/black#40,
08KHb,8/b7/P7/8/2K1P1k1/8/8/8 b - - 1 55,g4f4 c4d5 a7e3 e4e5,1072,121,79,38,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/aJhwgDLF/black#110,
08KMj,4rr1k/4b2n/2qp3Q/1pp5/p6P/5NR1/PPP3P1/5RK1 b - - 2 29,f8g8 f3e5 g8g3 e5c6,2294,86,86,262,crushing middlegame short,https://lichess.org/yDOqfjLI/black#58,
08KQW,2r2k1r/2qpn1pp/2n1pp2/p7/1pN1P3/4P3/PPPQ2PP/1K1R1B1R w - - 0 19,d2d7 c8d8 d7d8 c6d8,1802,74,91,2065,advantage master middlegame short,https://lichess.org/erId8cxQ#37,Sicilian_Defense Sicilian_Defense_Kveinis_Variation
08KQy,5rk1/2Qp2p1/1p5p/3q4/P4p2/8/2P1r1PP/R5RK w - - 0 29,c7b6 f4f3 b6b3 d5b3 c2b3 f3f2 g1f1 f8e8,2414,86,84,338,advancedPawn crushing defensiveMove endgame veryLong,https://lichess.org/hwvVqYWv#57,
08KSb,r1b1k2r/pp3ppp/2n5/4p1B1/2BqN1n1/3P3N/P1P3PP/R2Q1K1R w kq - 0 12,d1f3 d4a1 f1e2 c6d4 e2d2 d4f3,1929,77,81,74,crushing fork hangingPiece long middlegame,https://lichess.org/BLLLSKsB#23,Vienna_Game Vienna_Game_Anderssen_Defense
08KbC,1r1r2k1/pb3pp1/7p/2p5/2N5/1P2QP1P/P1q3P1/R3R1K1 w - - 0 24,e3c5 d8d2 c4d2 c2c5,1891,75,84,86,crushing middlegame short,https://lichess.org/1mNlKBV2#47,
08Kbk,2r5/4kpBp/2r1p1pP/p2n2P1/1p6/5P2/PPPR4/1K1R4 b - - 0 25,d5e3 g7f6 e7f8 d2d8 c8d8 d1d8,1920,77,89,305,endgame long mate mateIn3,https://lichess.org/7QFaswiV/black#50,
08Ke0,1r3k2/ppQ2p2/5qn1/8/3p4/4r3/PPP5/2K3RR b - - 0 31,f6f4 h1h8 g6h8 c7f4,2060,76,84,603,crushing deflection middlegame short,https://lichess.org/3aA8PQcw/black#62,
08KgA,8/7R/p2kp3/r2p3p/5P2/P3K3/1P6/8 w - - 0 39,h7h5 d5d4 e3d4 a5h5,1170,80,86,253,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/ZEvUqo2U#77,
08Ki8,1r5k/pp2Q2p/3p1p1B/2p5/2P5/5n1P/PP4PK/R4q2 w - - 7 31,g2f3 f1f2 h2h1 f2f3,1827,76,83,638,crushing endgame short,https://lichess.org/OZDSb76O#61,
08Knx,r4Bk1/pbp2ppp/1p3n2/4N1q1/P1BP4/4P1PP/2Q2P2/R4nK1 b - - 0 19,f1e3 c4f7 g8h8 c2c7,2244,96,87,25,crushing discoveredAttack middlegame short,https://lichess.org/94TTilBm/black#38,English_Defense English_Defense_Other_variations
08L04,8/8/1pkp2p1/2n1p2p/K1P1P2P/P5P1/1P3B2/8 w - - 1 33,a4b4 c5d3 b4b3 d3f2,895,101,95,302,crushing endgame fork short,https://lichess.org/J2BlkXYn#65,
08LBX,6k1/6p1/R5K1/8/p1r1p3/8/5P1P/8 b - - 11 40,c4d4 a6a8 d4d8 a8d8,515,106,92,530,endgame mate mateIn2 rookEndgame short,https://lichess.org/3wJ0P7zi/black#80,
08LEO,r1bq1rk1/pp3p1n/3b1P1Q/2p1p3/2BpP3/3P4/PPP2PP1/R1B1K2R b KQ - 0 15,d8f6 h6h7,850,78,100,291,opening,https://lichess.org/yFFKJl3B/black#30,Van_Geet_Opening Van_Geet_Opening_Other_variations
08LFC,6r1/4bk2/p6p/qp1pQ2P/4b3/2P4B/P1P5/1K1R4 b - - 1 26,e7f6 e5e6 f7g7 d1g1 f6g5 e6e5 g7h7 g1f1,1899,185,3,8,crushing defensiveMove exposedKing middlegame veryLong,https://lichess.org/weSHQIKb/black#52,
08LPF,4r1k1/r4p1p/pp3Q1B/2p5/3p2P1/1B1P1bqP/PPP4b/4RR1K w - - 0 26,f1f3 e8e1 f3f1 e1f1,1625,87,80,60,advantage hangingPiece kingsideAttack middlegame short,https://lichess.org/L9GHHVFe#51,
08LWd,r6r/p3kp1p/b1p1p3/3NP1Q1/P2P4/3q4/2p2PPP/2R3K1 b - - 0 20,e7d7 g5e7 d7c8 e7c7,1001,89,94,1270,mate mateIn2 middlegame short,https://lichess.org/PsPDWSze/black#40,
08LXR,8/8/R5k1/5p2/4pP2/5rP1/6K1/8 b - - 9 60,g6h5 a6f6 f3c3 f6f5,2039,77,84,223,crushing endgame master rookEndgame short,https://lichess.org/KunYup0c/black#120,
08LZy,2k3r1/pp1r1p1p/1qp1p1b1/2P1Q1B1/3P4/bP5P/P3KPP1/R2R4 b - - 0 21,b6b4 g5f4 c8d8 e5b8 d8e7 b8g8,1893,76,95,14091,advantage long middlegame quietMove skewer,https://lichess.org/4jVADe3G/black#42,
08Lcw,4b3/1pb3p1/p1p1p2p/2PpP1k1/PP1Pp3/4P3/4B1PP/4B1K1 b - - 5 25,e8h5 h2h4 g5g6 g2g4 h5g4 e2g4,1449,74,95,17778,bishopEndgame crushing endgame long trappedPiece,https://lichess.org/bMzPykVd/black#50,
08LhU,4k3/5pr1/2n4p/2PpPRb1/6Pp/B2Q3P/8/1B2q1K1 w - - 2 31,f5f1 g5e3 g1h1 e1g3 d3e3 g3e3,1621,74,86,408,crushing long middlegame,https://lichess.org/ig2SBiR7#61,
08LpV,4N3/4R3/p5kp/3p1b2/8/1P4P1/1PPq3P/1K3R2 w - - 3 34,f1e1 f5c2 b1a1 d2a5,1882,75,95,3352,endgame mate mateIn2 short,https://lichess.org/VthjweS0#67,
08LrA,r6r/2p1kppp/p3pn2/1p4Q1/4N3/1P1q4/P4PPP/R3R1K1 b - - 1 20,h7h6 g5c5 d3d6 e4d6,1592,75,99,837,crushing middlegame short,https://lichess.org/C6Aruulg/black#40,
08Lta,8/ppp2ppp/2k1p3/4P3/1P1B1PP1/b1PK4/4P2P/8 b - - 0 25,c6d5 b4b5 a7a6 c3c4,1839,159,43,11,bishopEndgame endgame mate mateIn2 quietMove short,https://lichess.org/ALYfMu1E/black#50,
08Ltb,4r2r/pppk2pp/2qpnp2/4PQ2/2N5/8/PP3PPP/3R1RK1 w - - 5 20,e5f6 c6c4 f6g7 h8g8,2023,75,87,499,advantage middlegame short,https://lichess.org/oJuJ3jgK#39,
08Lvx,2R5/6pk/pp6/1b2PP2/6P1/4bBBp/1r5P/4K3 b - - 0 38,e3c5 g4g5 g7g6 c8c7,2288,91,48,35,crushing endgame quietMove short,https://lichess.org/Kk6e0Eup/black#76,
08LwR,3r4/1p1q3Q/4bk2/p3p1B1/P2nB3/3P2PP/1P5K/1R2q3 b - - 1 30,f6g5 h7h4,1005,79,100,75,mate mateIn1 middlegame oneMove,https://lichess.org/9gJO2mpE/black#60,
08M4J,8/1r4k1/4p1p1/4P2p/7P/5qP1/QPP5/1K5R w - - 0 37,h1d1 f3d1,648,101,78,118,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/MatKTnlG#73,
08M8E,2r2nk1/pb1rq2p/1p2pnpQ/4B1N1/3P3R/3B4/P4PPP/4R1K1 w - - 6 25,d3g6 f8g6 e5f6 e7f6,1319,76,93,1435,advantage master middlegame short,https://lichess.org/ZjY2VucZ#49,
08MBd,2r1r1k1/5pbp/pR2p1p1/2nP4/2P5/q2B3P/P2BQPP1/4R1K1 w - - 1 26,d2b4 a3d3 b4c5 d3e2 e1e2 c8c5,1402,75,92,346,advantage long middlegame,https://lichess.org/zTkV0KcO#51,
08MEk,r2qk1nr/3nbpp1/b1p1p3/p1P5/Np1PPB1p/3B1N1P/P2Q1PP1/R3K2R w KQkq - 2 14,f4g5 e7g5 f3g5 a6d3 g5f7 e8f7,1850,74,93,1323,advantage long middlegame,https://lichess.org/dktWhjRW#27,French_Defense French_Defense_Steiner_Variation
08MFn,3q1r2/1p1N1p2/1n4pk/p6p/Pn2P1bP/1Pr5/3QBP2/3K2RR b - - 3 22,h6h7 d7f8 d8f8 d2c3,1848,79,86,360,advantage middlegame short,https://lichess.org/cVC04CV4/black#44,
08MKT,2k1r3/2p5/p2b1p2/B2p1bpp/3Pr3/5N1P/PP3PP1/2R1RK2 w - - 0 22,f3d2 e4e1 c1e1 f5d3,1144,74,95,18095,crushing middlegame short,https://lichess.org/DlEhd3YA#43,
